Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
And kind thing is.,And that kind of thing is.,Kind thing is.,41.53480748782068,0.7968042,Kind thing is.,Kind thing is
Well it be pack up garbage bags now.,Well it is all packed up in garbage bags now.,Well it be pack up garbage bags now.,56.32437269722503,0.8976137,Well it be pack up garbage bags.,Well it be pack up garbage bags now.
No it is it looks.,No it is it looks pretty good.,It is not as easy as it looks.,32.46788734566889,0.73285335,It is not it looks.,It is not as easy as you think.
You be guy talk.,You are the guy to talk to then.,I be girl talk.,11.563304028689538,0.7629366,I'm a girl talk.,I'm a girl talker.
I do know she was pregnant three months.,I did not even know she was pregnant three months ago.,I don't know if she had a boy or a girl.,14.73743805101507,0.79489714,I don't know if she had a boy or girl.,I don't know if she had a baby or not.
Can you teach threeyearold tap dances.,How can you teach a threeyearold to tap dance.,yes,3.263403263403263,0.68907744,yes,yes
And something in me say no.,And then something in me said no.,I don't want you to go.,7.302490610000769,0.6972751,I don't want you to go away.,I don't want you to go
Kim was stay night.,Kim was not staying the night.,Kim was very tired the next day.,26.49114332140731,0.8515409,Kim was very tired the next morning.,Kim was tired.
I see lots them.,I see lots of them in here.,I'm going to get a lot of them.,27.113306488537287,0.80478704,I'm going to get them.,I'm going to get some.
I do remember.,Hmm i do not remember.,I was in a car accident with a drunk driver a few years ago.,9.165443237546917,0.6882463,I was in a car accident with a drunk driver a few months ago.,I was in a car accident with a drunk driver a few years back.
But i want act in english.,But i want to act in english.,But i want act in english.,78.72272784814895,0.9843443,But i want act in english.,But i want act in english
I say i would be get seven hundred.,I said i would be happy to get seven hundred.,I'm a very generous person.,11.538704201756254,0.7500248,I'm a very optimistic person.,I'm a very lucky man.
Because i have receive note.,No because i have received notes back.,I am not sure what to do next.,10.600467296753404,0.67128915,I am not sure what to do.,I am not going to be able to go to school.
He think we are.,He just thinks we are weird.,"naughty, but we aren't naughty at all.",14.717768051849994,0.7071899,"naughty, but we aren't naughty enough for him.","naughty, but we aren't naughty."
Sharon stand in fronts classes go.,Sharon standing in front of the class going.,Sharon is a student.,17.814133883454858,0.87010187,Sharon is a teacher.,Sharon is the teacher.
I always make sure i have a fivehundreddollar balance.,So i always make sure i have a minimum fivehundreddollar balance.,I don't want to lose money.,6.571831164307654,0.7585591,I don't want to have a lot of money in my account.,I don't want to have a lot of money in my wallet.
It be that i need money it be galleria.,It is not that i needed money it is the galleria.,It be that i need money it be galleria.,58.60606865810225,0.8891862,It be that i need money it be galleria,It be that i need money.
I do not even bother.,I just do not even bother.,I am a lazy person when it comes to cleaning the house.,16.517291740664717,0.7520453,I am a lazy person when it comes to cleaning my room.,I am a lazy person.
This smell like garbage it be.,This smells like guayaquil this smells like rotten garbage it is.,It be a bad smell.,8.00582317998377,0.8429592,It's a smelly skunk.,It's a smelly day.
Because i figure.,Because i figure.,i can always use a new pair of socks.,14.332138096188892,0.67600894,i can always use a new pair of shoes.,i can get away with it.
But uh spirit liberties do work way.,But uh holy spirit liberty does not work that way.,Uh spirit liberties do work way.,38.48941155434477,0.84546185,Uh spirit liberties do work.,Uh spirit liberties do work way
Reach way those.,Reach way like this.,Reach way those.,44.80081532143908,0.9234485,Reach way those.,Reach way those.
One from top look guy who be oba skit.,One from the top looks like a guy who was in the oba skit.,One from top look guy who be oba skit.,49.58340136629302,0.9081035,One from top look guy who be oba skit.,One from top look guy who be oba skit
You say chicken.,You said chicken.,I say rooster.,7.030864197530865,0.8260887,I say pig.,I say rooster
No he does get lunch.,No otherwise he does not get lunch.,"No, he doesn't get lunch.",49.32520139616977,0.90550596,"No, he doesn't get lunch because he doesn't have money.","No, he doesn't get lunch because he doesn't have any money."
Need my coffee.,Need my coffee.,I'm going to be late for work.,6.578947368421052,0.80604845,I'm going to get it.,I'm going to make some now.
Of defeats purpose of getting morning.,Kind of defeats the purpose of getting up in the morning.,"If you go to bed at 11pm, you won't be able to get up in the morning.",35.593754427034085,0.78117627,"If you go to bed at 11pm, you won't wake up in the morning.","If you go to bed at 11pm, you won't be able to get up in the morning and go to"
Demand he go resource rooms.,Demanded he go into the resource room.,"When he gets there, he'll be gone for a long time.",19.277169017245534,0.664426,"When he gets there, he'll be gone for a few hours.","When he gets there, he'll be gone for a long time. If he's not,"
Well then i do understand you like rita.,Well then i do not understand why you like rita.,i'm sorry i said i didn't understand.,29.088307657039397,0.74464786,i'm sorry i said i didn't.,i'm sorry i said i didn't understand you.
Then we have distribute it.,Then we have to distribute it.,Then we have to distribute it.,100.0,0.99999964,Then we have to distribute it to the people.,Then we have to get it to the people.
Boys he be supposed be awesome.,That boy he is supposed to be awesome.,He's a hero.,4.9994316567206605,0.7951786,He's a hero!,He's a hero in the movie.
But she get five or six book,But she got about five or six books and a bunch of cd's apparently frank sinatra.,She can't decide how many books to get.,11.943350800523604,0.8017728,She can't decide which book to read first.,She can't decide which book to read.
Escapades they think.,The little escapades they all think of.,Escapades they think.,43.283359425804235,0.8208661,Escapades they say.,Escapades they think of.
Do not tell me.,Does not even tell me.,I do not want to know.,10.585359523358763,0.7814925,I do not want to hear it.,I do not want to know!
I do not want do that.,I do not want to do that.,I do not want to go to the gym.,61.38910199308173,0.8166014,I do not want to go to school.,I do not want to go to a party.
Well it sound like there you would be.,Well it sounds like there you would not be though.,I'm sure that's where you would be.,32.25481442230107,0.8193978,I'm sure that's where you'd be.,I'm sure that's where you'll be.
And it is gear according that.,And it is geared according to that.,Gear is gear according to gear.,47.41984430852054,0.8417784,Gear is gear according.,Gear is gear according to.
They are tell you that.,They are telling you that why.,They are a liar.,25.558252419847875,0.7101344,"They are a liar, aren't they?","They are a liar, aren't they."
Which faces ways.,Which faces out this way.,The tiger is a fierce animal.,10.105786421940097,0.6689724,The tiger is a lion.,The tiger is a fierce animal
Let me try respond his question sir.,Let me try to respond to your question sir.,I'm not sure what he wants to know.,10.477541896060478,0.7675511,I'm not sure what he's asking.,I'm not sure what he wants to ask.
Phones number way is.,The phone number by the way is.,The number way is the only way to get a phone number.,51.37679197141151,0.7778956,The number way is.,The number way is the only way to get a number.
