Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
I see lots them.,I see lots of them in here.,I see a lot of trees.,24.202344919764204,0.7727015,I see a lot of buses.,I see a lot of trucks.
I do remember.,Hmm i do not remember.,I was a big fan of yours when I was a kid.,8.982406233573483,0.6768745,I was a big fan of yours when I was little.,I was a big fan of yours when I was a young child.
But i want act in english.,But i want to act in english.,But i want act in English.,60.451080742627724,0.98126364,But i want act in english.,But i want act in German.
I say i would be get seven hundred.,I said i would be happy to get seven hundred.,I am a skeptic.,4.8076923076923075,0.68517596,I am a sailor.,I am a math major.
Because i have receive note.,No because i have received notes back.,I have received a letter.,37.922145345429826,0.81558895,I have received a note.,I have received a note from my friend.
He think we are.,He just thinks we are weird.,He's a liar.,7.437595882260169,0.7331759,He's a snob.,He's a fool.
Sharon stand in fronts classes go.,Sharon standing in front of the class going.,Sharon is a teacher.,16.772454908848143,0.88376826,Sharon is a teacher in a school.,Sharon is a teacher in a classroom.
I always make sure i have a fivehundreddollar balance.,So i always make sure i have a minimum fivehundreddollar balance.,I want to be able to pay my bills.,7.826523567438648,0.75600004,I want to be able to pay my bill.,I want to be able to pay off my credit card.
It be that i need money it be galleria.,It is not that i needed money it is the galleria.,It be that i need money it be galleria.,58.60606865810225,0.8891862,It be that i need money it be galleria.,It be that i need money it be galleria.
I do not even bother.,I just do not even bother.,I do not want to look like a fool.,17.44637989778291,0.7368345,I do not want to look like a slob.,I do not want to look like a jerk.
This smell like garbage it be.,This smells like guayaquil this smells like rotten garbage it is.,The trash smells like garbage.,30.66661141685479,0.8779024,I'm sure it's rotten.,I'm sure it's rotting.
Because i figure.,Because i figure.,Because i think that's what i should do.,36.147379962860605,0.8771572,Because i think that's what i should be doing.,Because i think that's why i'm here.
But uh spirit liberties do work way.,But uh holy spirit liberty does not work that way.,But uh spirit liberties do work way.,44.11310356360125,0.8388605,Uh spirit liberties do work way.,But uh spirit liberties do work.
Reach way those.,Reach way like this.,Reach way those.,44.80081532143908,0.9234485,Reach way those.,Reach way.
One from top look guy who be oba skit.,One from the top looks like a guy who was in the oba skit.,One from top look guy who be oba skit.,49.58340136629302,0.9081035,One from top look guy who be oba.,One from top look guy who be oba skit.
You say chicken.,You said chicken.,I say beef.,6.133276024811218,0.7495785,I say steak.,I say pig.
No he does get lunch.,No otherwise he does not get lunch.,He eats his lunch at the cafeteria.,21.26924948189316,0.8152438,He eats his lunch in the cafeteria.,He eats his lunch.
Need my coffee.,Need my coffee.,I'm starving.,2.604166666666667,0.7862332,I'm going to get a cup of coffee.,I'm going to get up and make some.
Of defeats purpose of getting morning.,Kind of defeats the purpose of getting up in the morning.,I can't sleep at night because I have to get up early.,13.796670365277475,0.7605024,I can't sleep at night because I have to wake up early.,I can't sleep at night because I have to get up early tomorrow.
Demand he go resource rooms.,Demanded he go into the resource room.,He go to the resource rooms.,56.10896464810631,0.8832968,He go to resource rooms.,He go to the resource room.
Well then i do understand you like rita.,Well then i do not understand why you like rita.,I do understand that you like rita.,52.08470421892994,0.86058354,I do like rita too.,I do like rita.
Then we have distribute it.,Then we have to distribute it.,We have to distribute it.,80.52712334650991,0.98675025,We have to distribute it to all the students.,We have to distribute it to all the recipients.
Boys he be supposed be awesome.,That boy he is supposed to be awesome.,Boys he be supposed to be awesome.,67.00720871411994,0.9683828,Boys he be supposed to be awesome.,Boys he be supposed be awesome.
But she get five or six book,But she got about five or six books and a bunch of cd's apparently frank sinatra.,But she get five or six book.,29.565356718014325,0.868506,But she get five or six book,"But she get five or six book, and that was enough."
Escapades they think.,The little escapades they all think of.,Escapes they think.,27.636105431377405,0.79893804,Escapes they do.,Escapes from the prison.
Do not tell me.,Does not even tell me.,Do not tell me.,39.736291182520254,0.8324386,Do not tell me anything.,Do not tell me that.
I do not want do that.,I do not want to do that.,I am too lazy to do it.,17.617087027559318,0.84151244,I am too lazy to do that.,I am too lazy.
Well it sound like there you would be.,Well it sounds like there you would not be though.,You would be right in the middle of the action.,24.15435827173667,0.7602022,You would be right in the middle of everything.,You would be right in the middle of it.
And it is gear according that.,And it is geared according to that.,It is gear according that.,56.03805636247864,0.8953525,It is gear according to that.,It is gear according to the time.
They are tell you that.,They are telling you that why.,They are telling the truth.,57.96220028509374,0.7963424,They are telling the truth to you.,They are telling you.
Which faces ways.,Which faces out this way.,Which faces ways.,52.536360143973425,0.9392144,Which faces ways.,Which faces the way.
Let me try respond his question sir.,Let me try to respond to your question sir.,"I'm not sure, but I'll try.",9.873156691877965,0.7690662,"I'm not sure, sir.",I'm not sure.
Phones number way is.,The phone number by the way is.,The phone is in the middle of the room.,32.50119892730996,0.73434603,The phone is in the middle of the street.,The phone is in the middle of the street.
I say why do you.,So i said well why do not you.,You say why don't you.,32.5220856374664,0.920395,You say why do you.,You say why do you.
He start stop.,He just started stop.,He was a thief.,7.999396420511207,0.73485863,He was a thief and robbed a bank.,He was a thief and a robber.
It does matter.,It does not matter.,It's the most important thing.,14.923971871433306,0.66134787,It's the most important thing to me.,It's the only thing that matters.
Where be these i be going take it.,Where was this i am going to take it off.,Where be these i be going take it.,35.076354206949055,0.8290663,Where be these i be going take it.,Where be these i be going to take it.
Except few that refuse.,Except for a few that refused.,There are a lot of people that do not want to be a part of it.,14.967134486327646,0.7969461,There are a lot of people that do not want to be a part of this.,There are a lot of people that do not want to be a part of this movement.
He speak fluent.,He speaks fluent german.,He was able to communicate in a foreign language.,14.083560825797644,0.8215208,He was able to communicate in a variety of languages.,He was able to communicate in a foreign language easily.
And i say.,And i said fine.,And i say.,36.142990452314365,0.8159243,And i say.,And i mean.
And humanistic thinkings will consent this is brendler ob.,And then humanistic thinking will never consent this is brendler now ob.,And humanistic thinkings will consent this is brendler ob.,66.58783440939663,0.8438957,And humanistic thinkings will consent that this is brendler ob.,And humanistic thinkings will consent this is brendler ob.
