Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
They be and they asked jesus leave region.,They were afraid and they asked jesus to leave the region.,Complete this sentence: They be and asked jesus leave region.,43.50485392528534,0.91803753,Complete this sentence: They be and asked jesus leave region.,Complet this sentence: They be and asked jesus leave region.
Person do that theirselves lea.,People normally do this theirselves lea.,Question: Person do that theirselves lea.,48.64407054303082,0.87236136,Question: Person do that theirselves lea.?,Question: Who do that theirselves lea.
Do touch anything.,Do not touch anything yellow.,Do not touch anything.,73.30076691916071,0.8799663,Do not touch anything.,Do not touch anything!
Today and i mean everything looked at stores.,Today and i mean everything looked good at the store.,Complete the sentence: Today and i mean everything looked at stores.,71.07267995467943,0.85412264,Complete the sentence: Today everything looked at stores.,Complete the sentence: Today and i mean everything looked at shops.
I want fortify.,I want to fortify.,complete this sentence: I want fortify.,49.230791520710156,0.9597143,fortify.,complete this sentence: I want to fortify.
I love bit potty training.,I loved the little bit about the potty training.,.................................... ,0.4251700680272109,0.6769358,.................................... ,....................................
It can keep itself right.,So it can keep itself waterproof right.,Complete this sentence: It can keep itself right.,51.52323458030552,0.80883527,Complete this sentence: It can keep itself right. Complete this sentence:,Complete this sentence: it can keep itself right.
And leave houses.,And never leave the house.,Complete the sentence: And leave houses.,38.724513536485276,0.7153617,Complete the sentence: And leave houses.,Completion of the sentence: And leave houses.
I have d,I have the d the.,Complete the following sentence:,13.08009295075612,0.7154839,I have d.,Complete the sentence:
If i said way.,If i said no way.,Complete the sentence: If i said way.,43.716419564406806,0.8648949,Complete the sentence: if i said way.,Complete the sentence: i said way.
Just s kind show him it i.,Just to s kind of show him how it i.,Complete this sentence: Just s kind show him it i.,38.2234487584453,0.8864051,Complete this sentence: Just a kind show him it i.,Complete this sentence: Just s kind show him it i.
There be no getting it.,There is no getting around it.,False,2.857142857142857,0.68056095,True or False the following sentence:,True or False?
You can have house.,You can have the house.,acceptable,5.813953488372093,0.7210677,acceptable,acceptable
I ate today than i have week long though.,I ate more today than i probably have all week long though.,Complete this sentence: I ate today than i have week long though.,53.03389036057887,0.90127814,Complete this sentence: I ate today than i have week long though.,Complete this sentence: I ate today than i have week long though.
But none ours go killers ends its life.,But none of ours go to the killers at the end of their life.,No ours go killers ends its life.,28.965036304213744,0.7781261,True,True
Try some it.,Try some of it first.,Try some it.,38.73424350586333,0.9089524,Try some it.,Complete the sentence: Try some it.
You would have have monies left.,You would not have had any money left anyway proba.,Complete the sentence: You would have have monies left.,31.348710359505617,0.8612571,Complete the sentence: You would have have have monies left.,Complete the sentence: I would have had monies left.
It was like a little dribbles.,It was just like a little dribble.,Complete this sentence: It was like a little dribbles.,62.969336917744,0.93179774,Complete this sentence: It was like a little dribbles.,Complete this sentence: It was like a little dribble.
You might have add.,You might have to add.,add.,17.79224488589917,0.8540125,Add.,acceptable
See nancy was go.,See nancy was going off.,See nancy was go.,64.92699636423778,0.9017235,Complete the sentence: See nancy was go.,Complete the sentence: See nancy was go.
And kind thing is.,And that kind of thing is.,Complete the sentence: And kind thing is.,43.59558924030641,0.79261154,Completion of the sentence: And kind thing is.,Completion of sentence: And kind thing is.
Well it be pack up garbage bags now.,Well it is all packed up in garbage bags now.,Complete the sentence: Well it be pack up garbage bags now.,51.4432158848248,0.8543846,"Complete the sentence: Well, it be pack up garbage bags now.",Complete the sentence: Well it be pack up garbage bags now!
No it is it looks.,No it is it looks pretty good.,No it is it looks.,54.27296469250537,0.89466953,Complete the sentence: No it is it looks.,Complete the sentence: It is it looks.
You be guy talk.,You are the guy to talk to then.,True,3.6057692307692304,0.68729866,True,acceptable
I do know she was pregnant three months.,I did not even know she was pregnant three months ago.,Complete this sentence: I do know she was pregnant three months.,65.95655605147513,0.89053595,True False Complete this sentence: I do know she was pregnant three months.,Complete this sentence: Complete this sentence: I do know she was pregnant three months.
Can you teach threeyearold tap dances.,How can you teach a threeyearold to tap dance.,acceptable,6.222403814029924,0.66314834,acceptable,acceptable
And something in me say no.,And then something in me said no.,Completion of the sentence: And something in me say no.,55.57925130683374,0.9197489,Completion of sentence: And something in me say no.,Completion of this sentence: And something in me say no.
Kim was stay night.,Kim was not staying the night.,Complete the sentence: Kim was stay night.,40.745668520269724,0.8914758,Complete the sentence: Kim was stayed night.,Complete the sentence: I was stay night.
I see lots them.,I see lots of them in here.,Complete the sentence: I see lots of them.,57.9440514131358,0.90608734,Complete the sentence: I see lots them.,Complete the sentence: I see lots them.
I do remember.,Hmm i do not remember.,Complete this sentence: I do remember.,40.98916957363258,0.8201886,Complete this sentence: I do not remember.,Complete this sentence: I remember.
But i want act in english.,But i want to act in english.,Complete the sentence: But i want act in english.,66.98806590154665,0.9345741,Complete the sentence: I want act in english.,Complete the sentence: i want act in english.
I say i would be get seven hundred.,I said i would be happy to get seven hundred.,Complete this sentence: I say i would be get seven hundred.,57.53061287817237,0.9039642,Complete this sentence: I say i would be get seven hundred.,Complete this sentence: i say i would be get seven hundred.
Because i have receive note.,No because i have received notes back.,You have not received a note. Complete the sentence: Because i have receive note.,51.779831773668796,0.83722734,You have not received a note. Complete the sentence: Because i have received note.,You have not received a note. Complete the sentence: i have receive note.
